user_id,amount,hour,location_change,device_change,txn_count_1h,is_fraud
4534,11.828791289258636,0,0,0,4,0
2166,71.31995831169466,17,1,0,4,1
771,2180.255536978493,17,0,1,3,1
3963,1481.5598318701864,7,1,1,4,1
4364,3440.864756399208,21,0,1,0,1
1985,714.5212559414258,13,0,1,3,1
1078,3379.910702220203,12,0,1,0,1
236,1108.4804713612764,14,0,1,3,1
389,203.39753508781624,14,0,1,2,1
3038,7625.402003042612,12,0,1,3,1
4859,1434.6171780250725,3,1,0,3,1
1849,1985.6876878460068,3,0,0,3,0
4720,2222.1625274154962,4,1,1,2,1
2815,900.1267357117698,2,1,1,1,1
3375,2752.912388853475,11,1,0,1,1
3279,4084.5453311491474,19,1,1,3,1
1253,979.3908163864761,11,1,0,1,1
3982,2140.054833502331,19,1,1,0,1
4674,2830.4070584110145,6,0,0,0,0
2123,421.7529452836179,6,1,1,2,1
4531,808.7196914593454,0,0,1,4,1
2151,230.36349823276416,11,0,0,1,0
4860,1843.6543808724155,2,0,1,2,1
1330,3228.274833863171,14,0,0,2,0
1359,1887.522513583166,8,0,0,3,0
2483,396.37470541196524,21,1,0,2,1
4543,1580.9401295060607,21,0,0,4,0
2018,3602.821569721546,19,0,0,3,0
1332,721.1502110336638,8,1,0,2,1
4345,3575.3536561528367,13,1,1,2,1
4262,3070.733231198565,2,0,0,2,0
1359,43.96124279547034,7,1,0,0,1
4638,547.4395059734247,5,1,0,0,1
4855,1565.8917386556222,11,0,1,6,1
3178,2528.9845676431237,1,0,1,3,1
2129,4249.388770071399,2,0,0,3,0
2181,2049.1015512511735,13,0,0,1,0
4893,957.182139989883,16,1,1,3,1
138,408.2197105548146,2,1,1,1,1
3473,2854.531529122468,3,0,1,1,1
2833,463.3132683000105,14,0,0,2,0
3580,2377.7120906830246,21,0,0,4,0
3032,399.8592271697401,6,0,0,3,0
4165,190.93885564805714,18,0,1,0,1
2594,578.3002288807054,13,0,0,2,0
4301,670.7491340322815,15,1,1,1,1
3819,2083.7596932203433,12,0,1,3,1
4139,350.81113751623155,22,1,1,2,1
3824,5327.308296311743,19,0,0,0,0
4043,1616.4952237781833,16,1,1,1,1
1907,1350.3462945855415,16,0,0,1,0
761,1140.7780226236632,23,1,0,1,1
3446,1672.1945955063377,9,1,1,1,1
900,45.405470102705465,6,0,1,1,1
4456,9227.690325876436,19,0,1,3,1
2948,1630.7398069923815,16,0,0,2,0
1720,71.65854563933324,21,0,1,3,1
281,1783.0869961832902,11,0,1,4,1
3267,1149.2311020364264,10,1,1,3,1
1888,48.66263389714391,9,0,0,1,0
3267,5165.358775359527,22,1,0,1,1
667,21.246195809460268,21,1,0,5,1
4189,1724.8918558842963,21,0,1,0,1
672,6529.355167919632,7,0,1,1,1
1970,542.5796502315314,14,0,0,4,0
4157,586.5395069939,21,0,1,2,1
3123,0.8464362086031751,17,1,0,4,1
4700,137.309797186694,22,1,1,2,1
4778,91.85419762258229,12,1,1,3,1
3901,3459.3310587868878,15,1,0,2,1
524,3624.792744997163,12,0,0,2,0
2394,2594.370988155766,3,1,0,1,1
3118,870.0299094574357,10,0,0,2,0
2594,3443.5839844018524,18,1,1,2,1
1969,1552.0774724193748,7,1,1,3,1
1754,725.7030351719884,9,1,0,1,1
2297,1149.934737443785,11,1,0,1,1
2262,136.06046245026226,20,0,1,2,1
2287,5797.526459030828,19,0,0,4,0
4203,1930.523015803014,10,1,1,2,1
2879,2627.829411346532,19,0,1,2,1
4144,2257.627824144665,20,1,0,2,1
3645,2203.7350696006256,3,1,0,4,1
4433,34.82338613192516,18,1,0,7,1
2056,1490.4448444818383,19,0,1,0,1
4721,3448.6902465204275,9,1,1,1,1
1277,91.08048972986798,14,0,1,2,1
2767,6254.67659096772,12,1,1,1,1
303,1103.8497683236596,12,0,0,1,0
639,684.6862509698994,20,1,0,0,1
56,1517.810700004735,17,1,1,6,1
4822,3231.0547094522763,6,0,1,1,1
526,1287.7811523570915,13,1,0,1,1
4570,2071.870428694822,4,1,0,1,1
4124,1385.9519419017333,8,1,1,2,1
2126,1995.393460285276,21,1,1,2,1
3288,297.0717469176972,16,1,0,3,1
365,78.86131363026728,4,0,0,1,0
4622,294.4526968378966,15,0,0,1,0
4979,673.29130837334,8,0,1,1,1
1647,584.3337280864113,16,1,1,0,1
919,1909.9350042177887,17,0,0,0,0
2798,1217.2055766449994,2,1,1,1,1
1532,79.1704797059746,4,1,0,1,1
3346,70.97646022475388,21,0,1,3,1
1907,189.91408899334039,20,1,1,2,1
3087,871.0688576528622,16,0,0,3,0
4581,12.404289122640087,19,0,0,2,0
2076,1362.3868857544971,21,1,1,4,1
714,894.6680018370744,3,0,0,0,0
1063,1621.3463594897848,3,0,1,3,1
1977,2551.83454127849,20,1,1,1,1
1297,577.9600034082481,23,0,0,4,0
126,341.7751040701707,20,0,0,0,0
4633,651.6086401503735,6,1,0,2,1
3597,3.5294763735115287,7,0,0,2,0
3284,255.69618761328917,21,1,0,2,1
1604,2779.242688281426,21,1,1,2,1
67,504.1327308589013,1,0,0,2,0
233,10334.44972259949,9,1,1,1,1
2157,367.44072060269895,4,1,1,3,1
1170,3109.631627209963,16,0,0,3,0
2159,2441.8613719149985,6,1,0,2,1
4207,777.6058218928003,1,1,1,1,1
1494,803.1627498432746,5,0,0,1,0
4719,1658.1701602800672,9,0,0,2,0
4008,3826.147781803968,8,1,0,4,1
2473,976.1297328902182,4,1,1,1,1
2661,126.26276919670215,2,0,0,4,0
2740,938.1494876741413,10,1,0,0,1
1762,464.65285341126634,9,0,1,2,1
3515,5600.561817848196,15,1,0,3,1
1976,2389.856634418673,19,1,1,0,1
2363,104.34033474790054,18,1,0,2,1
877,693.4168000198678,0,1,0,1,1
3813,103.04130345371605,10,1,0,3,1
3449,3544.1098155366503,14,1,0,5,1
1313,4735.237380676006,6,0,0,4,0
1461,238.19691402557274,7,1,1,1,1
2710,1160.6731374621547,15,1,1,2,1
2325,5373.065203259721,17,1,1,0,1
1734,313.80285500166593,23,0,0,0,0
1606,690.3500463390272,22,1,0,1,1
2564,725.600617689362,10,0,1,3,1
3422,61.038649927782785,0,1,1,4,1
3518,73.89492604592384,15,0,0,2,0
2398,6106.418858708657,3,1,0,2,1
3736,1693.0285102412254,22,1,1,1,1
2871,732.4358716539477,5,1,1,1,1
1161,951.800876863102,10,1,0,1,1
4855,2509.4302473371063,23,1,0,3,1
243,913.0448719011371,5,1,0,4,1
2591,516.9208368424107,9,0,0,3,0
1064,214.8081860135725,5,1,1,1,1
4325,2610.778598832651,9,1,1,0,1
2596,398.28044190028885,21,0,0,2,0
920,144.3851199115188,22,0,0,3,0
6,1113.5801273522902,4,1,1,1,1
468,80.75035915416197,8,0,1,2,1
4171,6704.703486227868,6,0,0,5,0
4,1973.9252076243067,16,0,1,2,1
646,331.3933828231444,11,0,1,1,1
118,378.58137723141516,10,0,1,3,1
2929,1687.1425334816647,5,0,1,4,1
2552,881.8708883450433,23,0,1,0,1
4290,2976.8025216200435,10,1,0,4,1
847,1578.463857252894,10,1,0,2,1
2763,1135.969988830234,13,1,0,2,1
1142,6592.607345407917,15,0,1,1,1
1811,990.9844214383907,1,1,0,1,1
724,1023.6886976382056,1,1,0,1,1
225,2191.866287931721,4,1,1,2,1
4628,3315.981342855509,13,1,0,1,1
4209,1968.1489774406089,20,0,1,5,1
4655,2398.701817217003,9,0,0,0,0
2049,933.3992065251582,9,0,1,1,1
4750,1305.9186261880343,17,0,0,4,0
4416,438.8885204431636,19,0,0,2,0
1574,2280.4097268839364,8,0,1,3,1
1829,500.6491121151856,3,1,0,2,1
1918,2.515171646967583,16,1,1,2,1
4235,5429.005542661438,20,0,0,3,0
2027,730.6105602414879,1,1,0,1,1
3745,437.8848828592512,13,1,0,2,1
902,624.3504745061576,21,0,1,1,1
4786,802.291990693643,0,1,0,3,1
2040,1286.986879515296,22,0,0,1,0
10,143.7476155573001,6,1,0,1,1
261,108.22221867819334,3,0,0,2,0
1674,693.1968108075966,8,0,0,2,0
2220,701.2895559723473,2,0,1,1,1
2061,250.32440228783182,4,1,1,3,1
3714,1037.6873462352735,20,1,0,4,1
1620,668.2303044248998,23,1,0,4,1
321,52.802025380183956,9,1,1,4,1
1343,4338.221061338107,9,0,1,1,1
2377,4343.447338896492,3,0,0,2,0
2833,469.37549199403776,16,1,0,1,1
2825,355.5571312405918,20,1,1,3,1
1995,1585.0192826780008,16,1,1,3,1
2959,1992.5816887258422,18,0,1,2,1
2039,6318.50611287029,5,1,1,0,1
3491,947.5364742437077,0,0,1,2,1
3678,1925.7185314245223,13,1,1,4,1
1119,4210.4386368865335,12,1,0,0,1
1605,1195.5059568651893,2,1,1,1,1
4028,261.00511386619166,22,1,1,4,1
236,947.8539456618195,1,0,1,1,1
1970,293.6777814290368,21,0,0,2,0
4430,33.5589103511381,6,0,0,1,0
1909,2785.051925351821,11,0,0,3,0
376,544.7298306741835,1,0,0,3,0
3531,4.01812530897306,10,1,1,1,1
2636,4118.217051856733,15,1,0,3,1
1571,1173.2145398909595,4,1,1,0,1
2561,545.8756228758236,16,0,0,2,0
3392,609.7649018792272,2,0,1,0,1
2966,550.2897012537154,13,1,0,2,1
3644,432.72360188528074,15,0,0,1,0
3851,3680.5497719241757,16,1,0,2,1
873,373.458435036846,18,1,0,1,1
1253,1650.409303329992,3,1,0,2,1
1315,160.94613065128848,20,0,0,0,0
4821,5972.4106459579125,19,0,1,3,1
2899,1849.2200047114786,19,0,0,1,0
78,4669.2356364895495,8,0,1,2,1
2622,1014.5896603056813,10,1,0,3,1
4228,3328.5492362997857,4,1,1,3,1
601,3843.5697481950174,10,1,1,0,1
1066,2427.7048359622922,12,0,0,3,0
2137,195.10982085422617,20,0,1,1,1
2450,32.421547732011156,1,0,1,4,1
2344,369.1914945467457,21,1,1,0,1
1864,251.34586153861022,1,0,1,0,1
1319,2582.9698074929233,9,0,0,1,0
4712,1628.401811290937,12,0,1,5,1
3598,1492.8886027266624,4,1,1,2,1
3763,583.0249323127223,10,1,0,3,1
4671,335.90861176900813,14,1,1,1,1
2191,462.72438847601455,4,1,0,2,1
993,1022.5748187933963,19,0,0,1,0
2713,2695.249189888922,4,1,0,5,1
2193,587.4448682848198,6,0,0,2,0
1249,2398.7202598936233,9,1,0,3,1
3055,1352.6266187952333,1,1,1,1,1
4599,4333.327964981211,0,1,1,1,1
4034,530.3141798643833,19,0,1,2,1
1998,1198.7916396846554,22,1,1,1,1
4917,203.3231020201623,0,1,0,3,1
3688,816.3971090092857,3,0,1,1,1
2152,1414.0072546109075,14,0,1,0,1
4019,2639.0682272087424,14,1,0,1,1
3111,441.48567082672974,5,0,0,2,0
1971,492.0367132771661,5,1,0,1,1
198,1997.0516516312623,0,1,1,1,1
2627,964.0156918826087,6,0,0,0,0
1203,1315.926389740545,4,1,1,3,1
2036,3617.423120184443,21,0,1,3,1
478,1382.630922622927,16,1,0,1,1
1255,2113.9776631184545,6,1,1,1,1
923,2138.7383831529996,3,1,1,4,1
420,3255.325388518193,2,1,1,3,1
2205,2032.9929374745732,11,0,1,0,1
2598,134.0107507056127,14,0,1,1,1
1121,837.6265476804346,19,1,0,2,1
3069,9078.050319918495,8,0,1,1,1
951,437.5817977492599,20,0,1,2,1
2337,1767.3038332336037,11,1,1,1,1
2244,3702.2629102761525,4,1,0,6,1
2646,1766.4787933390517,7,1,1,3,1
1858,931.291104950803,14,0,0,2,0
4613,167.26015508290894,6,1,0,0,1
1866,897.7838047765862,18,1,1,1,1
2913,401.95095654457936,12,1,0,1,1
2854,6481.364547329708,0,0,0,1,0
4911,2510.7556594421603,10,0,0,1,0
3229,2767.6600350996296,12,0,0,3,0
3720,1145.2930721232633,1,1,1,5,1
3229,232.98859616733128,18,0,0,3,0
2372,620.4457325885661,10,0,0,1,0
2892,601.4295381195477,0,1,1,1,1
3757,1334.098821775757,0,1,0,1,1
4226,1236.004414559498,7,0,0,1,0
95,1136.2323892830866,12,0,0,1,0
2675,1370.2686059344185,7,0,0,1,0
1956,8689.166073382654,1,0,0,5,0
794,708.6514984968761,7,1,1,2,1
1835,1910.4226139333969,13,1,1,0,1
2117,547.5787003242463,1,0,0,1,0
4107,1256.9908288928395,12,1,0,4,1
3326,446.41018928186014,4,1,1,1,1
2920,1633.760826005775,0,0,1,2,1
2598,615.8016318601592,8,0,0,1,0
3206,74.96539552998742,19,0,1,3,1
4808,3377.7317758106174,9,1,1,3,1
815,274.5169152964739,10,0,1,9,1
346,917.8545554550934,17,0,0,4,0
2350,1297.026938728396,16,1,0,1,1
363,1132.958577400567,5,0,0,5,0
2444,2586.8161508952853,10,1,1,2,1
2266,1816.5290362067624,23,0,0,3,0
2189,700.1682302282459,3,1,1,2,1
3006,106.17506897055866,0,1,0,5,1
3282,2918.5484968594337,0,0,0,6,1
985,869.3567615401831,21,0,1,2,1
1640,4409.551368639685,17,0,0,5,0
828,1005.2413320422721,4,0,1,2,1
2731,2529.276647432757,15,0,0,0,0
3532,5612.363922390257,1,1,0,1,1
4452,2106.2405470380572,8,0,1,2,1
2936,1067.1274161584192,1,0,1,2,1
3877,1675.880150374165,4,0,0,1,0
127,1568.093034486584,19,1,1,2,1
3178,1758.0864122611144,16,0,0,0,0
3057,317.5694339855995,18,1,0,1,1
604,2398.036081605074,9,1,0,1,1
3450,313.4088429310267,7,0,1,3,1
4147,29.44952700021674,19,0,1,2,1
3534,1960.486053400244,10,1,0,1,1
3368,248.66440682449132,12,1,0,3,1
3369,2942.934596723035,12,1,1,2,1
3798,4019.322865903156,8,1,0,4,1
1793,5791.295754556038,4,1,0,0,1
2862,2184.129319938273,17,0,1,4,1
3477,1315.6175757866179,7,1,0,2,1
3418,868.596886510137,19,1,1,2,1
1646,1350.3202203347037,13,1,1,2,1
1206,422.3119514356091,1,1,1,3,1
3031,856.7183201091354,21,1,0,1,1
2873,2531.2037451039764,15,0,1,2,1
3073,490.325843935156,0,0,0,1,0
1855,613.2327627233881,23,1,1,1,1
4022,2767.2219748418406,22,0,1,1,1
4663,391.63062478122254,12,1,0,1,1
2709,564.4276650581403,17,0,1,1,1
3503,35.406692816262016,0,0,1,0,1
1333,2546.2999536984657,6,0,1,0,1
202,1924.164512147129,3,0,0,0,0
3508,2370.8612395692203,9,1,0,0,1
4213,482.43114692437166,7,0,0,5,0
575,2325.5106766880344,2,1,1,2,1
537,1814.5461156463473,22,0,1,1,1
1626,911.800633792987,6,0,0,1,0
2123,1151.8870668001034,15,0,1,1,1
386,1678.2913749344457,19,1,1,2,1
3282,1359.6414514057574,9,0,0,3,0
475,2053.4842904304937,12,0,1,1,1
418,399.29251934388606,0,0,1,2,1
3601,1556.1467239795522,6,1,0,3,1
955,1196.6905611414486,9,0,1,2,1
4972,1236.1554621708542,11,0,1,1,1
4859,1267.4260186436509,13,1,1,6,1
1206,4265.211508347486,21,0,1,2,1
4760,3414.404053852396,10,0,1,2,1
4121,1986.1813622934474,16,1,1,1,1
1991,2520.9941486895405,8,0,1,3,1
4806,87.49135377660738,7,1,1,3,1
3573,2725.090977705063,9,1,1,3,1
4381,1331.7049408392868,3,1,1,0,1
4159,764.7110993296269,4,0,1,0,1
4758,301.1271628509949,23,1,0,1,1
2714,156.37457249519514,17,1,1,3,1
2204,91.84848922890838,5,0,0,3,0
3121,352.9879600411929,9,0,1,2,1
967,61.21492106635232,17,0,1,2,1
4945,2638.33520304513,10,1,1,0,1
3433,571.6718726118503,23,1,0,2,1
689,920.0762665026714,4,1,1,2,1
4244,3460.0070371315583,2,0,0,4,0
3702,243.5613985327281,17,1,1,4,1
342,3610.8329691750837,3,1,0,3,1
1725,2040.7505158522038,7,0,1,1,1
4423,837.1904073700591,16,1,0,1,1
1793,250.68933514395624,9,0,0,0,0
1760,191.90470605684655,18,0,0,2,0
3213,817.4839806920868,0,1,1,4,1
990,302.44122302161395,1,1,1,1,1
2263,623.1581469490626,10,1,0,1,1
2483,108.81902731072435,14,1,0,1,1
952,1807.7780128092786,22,0,0,5,0
723,313.95361201715303,0,0,0,0,0
3390,2827.1856997466043,8,1,1,0,1
2080,492.24863660967884,7,0,1,1,1
2718,3198.743288863073,0,0,1,3,1
2333,421.1506918216786,9,1,1,5,1
3377,2555.7164188161078,16,0,0,2,0
4525,810.1544055819139,17,1,1,1,1
1501,1749.9137122421503,15,1,1,1,1
286,78.85804348523406,1,0,0,1,0
3496,1367.3619906212418,21,1,0,3,1
2066,321.9529328282776,16,0,1,2,1
769,1332.310435781182,3,0,0,1,0
3058,304.80904922238904,6,0,1,1,1
4290,1149.2679169380224,8,0,1,1,1
2162,234.4632209610386,2,1,0,2,1
3294,496.79840895849514,19,1,1,0,1
947,1808.126266700416,20,0,0,2,0
4927,7515.227907404322,4,0,1,1,1
3336,1192.7117178012895,17,1,0,0,1
4151,2324.21434187327,20,1,0,3,1
4896,1550.5577117413623,16,0,0,1,0
4874,1379.736860260737,6,1,0,1,1
1482,133.78486542148045,13,0,0,2,0
1902,311.6647915473006,14,1,0,2,1
3452,4292.149756392847,20,0,1,1,1
4065,1055.8225618831432,21,1,0,1,1
55,1905.5592379697136,13,1,1,7,1
1824,1502.541105261036,8,1,0,2,1
3463,952.4696201481177,15,0,0,2,0
3080,981.446548830702,18,0,0,0,0
833,1621.453000524693,0,0,1,2,1
4409,304.30289602402974,7,1,0,3,1
2807,979.6260205199158,17,0,1,1,1
2491,1184.7062002808134,1,1,1,3,1
328,8416.311189750864,3,0,0,2,0
3311,866.0470619793887,20,0,0,0,0
3301,2068.9039674204105,0,0,1,1,1
3676,295.6443273195986,18,1,0,1,1
3055,135.44745829970103,10,0,1,3,1
2144,4104.3067706340835,23,1,0,0,1
1312,2624.1177834879554,5,1,1,3,1
3192,763.9834162121715,18,1,1,0,1
2539,1404.6907204043414,13,1,1,1,1
3984,291.77294238314914,22,0,0,2,0
4548,2456.2597962000946,21,1,1,3,1
165,145.8524627880335,20,1,1,0,1
4278,2829.6597633810047,23,0,1,4,1
823,1583.0046282563885,23,1,0,0,1
944,653.8177080209108,18,1,0,3,1
4426,3969.3445298956008,23,0,1,0,1
775,8547.689534344658,12,1,1,1,1
2199,586.9955047592703,11,0,1,1,1
3157,3282.333475682568,9,1,0,1,1
4243,2773.919696026019,18,1,1,1,1
3696,2750.2350791363347,10,0,1,0,1
3453,6304.099133508933,23,1,0,4,1
915,1333.4666069356178,23,0,0,2,0
1309,2242.7469846835565,11,1,1,3,1
4178,3473.149458028097,6,0,1,2,1
514,1306.0708253470764,7,1,0,2,1
1921,1313.365150169105,16,0,1,4,1
3595,767.3722644678578,2,1,0,1,1
4842,3035.776067664623,5,1,0,5,1
1410,2317.971979431011,11,0,0,3,0
4803,1199.8233919911045,14,1,1,2,1
4567,1087.1682696429377,22,1,1,2,1
3191,150.71827897719754,6,1,1,3,1
4492,13.04474264500496,5,0,0,2,0
1556,1505.344172332283,11,1,1,1,1
805,1080.8276459530684,11,1,0,1,1
1280,3179.630993943963,3,1,1,2,1
3578,1564.6303721441761,20,0,1,7,1
2902,5519.930852925656,8,0,0,2,0
1388,436.6622962008559,16,0,1,3,1
4689,9240.636762504148,1,1,0,4,1
2762,707.4135475264202,4,1,0,1,1
2680,2056.814556247761,20,1,0,0,1
2107,1393.7229946703626,22,0,1,2,1
4224,891.2508970434706,23,0,0,3,0
4832,300.03987382952323,9,1,1,4,1
2769,289.66811600676243,5,0,0,0,0
3954,2486.1607842450844,5,1,0,0,1
3187,948.4775953725945,20,0,0,1,0
3281,6503.726664661065,4,0,0,3,0
2574,788.0075412954149,7,1,1,4,1
4617,8211.667228452494,20,1,0,3,1
2600,459.8914086702036,21,1,0,3,1
4034,216.9850221023803,2,0,1,1,1
237,749.5897703293729,13,0,0,2,0
1305,4335.84249866894,4,0,0,3,0
3431,1475.6697098009174,14,0,0,2,0
1302,291.5552443524176,8,0,1,1,1
2542,452.54450520968885,14,0,1,0,1
2052,745.7847981395471,18,1,1,2,1
442,1784.0097591830245,15,0,1,1,1
2077,808.0690833457601,7,0,1,3,1
3181,2749.1591526082952,14,0,1,0,1
2658,1915.754975965129,10,0,0,1,0
3799,4140.150879398807,22,0,0,1,0
805,1390.145371749561,3,1,1,2,1
75,804.4699036725373,20,0,1,3,1
2176,11183.534912523086,23,1,0,1,1
3925,878.9746776706087,9,1,1,2,1
2090,1119.3408180860488,22,0,1,2,1
41,3312.2963484616475,9,0,0,4,0
2082,185.6263144881078,1,1,1,1,1
4684,977.1177758344488,7,0,0,1,0
1623,179.21514679664534,7,0,0,6,1
342,300.03216702881355,8,0,0,2,0
4053,9.30325512388897,1,0,1,3,1
2075,19.180262482073964,13,0,0,2,0
646,957.0004933781108,19,1,1,4,1
4827,3312.6796728548793,1,1,1,3,1
4264,1768.6364888204826,3,1,1,1,1
610,2015.244915222111,2,1,1,4,1
455,1464.8126172552677,22,1,1,2,1
2954,3427.2997777264836,13,0,1,3,1
1709,4246.849140452354,20,0,1,1,1
3473,3790.7859959116013,15,0,0,3,0
2970,3344.032507193061,14,1,0,4,1
3029,403.53010125547263,6,0,0,3,0
4798,1802.1946044188373,17,0,0,2,0
2682,1745.3286879591635,19,1,1,3,1
3630,1501.315328610823,5,1,1,0,1
4226,1310.9814931871563,20,1,0,2,1
3068,186.79906232303142,15,0,0,1,0
1387,215.53400430851127,10,1,1,1,1
3777,4651.330207085372,1,1,0,2,1
2867,1989.5125797112107,22,1,1,3,1
4789,608.4827534562642,1,0,1,4,1
3364,655.0657142021689,13,1,0,5,1
4890,1884.2164660281965,8,1,0,1,1
4125,1044.9024621630117,22,1,0,1,1
149,1164.3717727160554,11,1,0,5,1
3851,125.13424438205922,2,1,1,7,1
2059,298.7158037064973,21,1,0,2,1
1137,999.6079272614717,4,0,0,2,0
187,2405.856166705756,8,0,1,4,1
2855,98.43382438665469,2,1,1,3,1
1251,814.6069722732907,17,0,1,0,1
1334,2375.35887637482,1,0,1,2,1
4194,3140.9228279119297,3,0,1,1,1
4151,421.9870852704689,12,1,1,2,1
2712,2629.712880545431,16,1,0,0,1
4854,6220.567306835373,8,0,1,2,1
4502,4746.275863261354,18,0,0,3,0
1786,3115.362186068073,13,0,0,2,0
751,2491.8595384277646,12,0,1,4,1
1763,536.1205125960721,4,1,1,3,1
3921,2009.7151471155264,17,0,1,3,1
4461,2061.574563076332,23,1,1,1,1
482,1044.5192608226246,14,0,0,1,0
154,1358.5495446150671,10,1,1,1,1
1525,2368.5265599477075,18,1,1,0,1
2121,6077.343671679206,4,1,0,4,1
2344,699.9838174725226,6,1,1,7,1
1241,565.6893217856987,1,1,1,2,1
61,1841.636392275757,18,1,0,3,1
939,280.36201665718954,23,1,0,2,1
1640,1747.0987473642933,15,0,1,2,1
4121,186.09874187656254,23,1,0,2,1
4227,1348.9801421769578,2,0,1,3,1
3570,1937.350162035994,9,0,1,0,1
1253,145.37718295166977,11,0,0,2,0
4204,463.74596420881693,22,0,0,2,0
172,817.0624623646492,1,0,0,3,0
1459,919.6272726392257,7,0,0,1,0
3550,2254.6695767269675,8,0,1,4,1
4198,1505.884990071561,22,1,1,2,1
2323,962.8847104459876,19,0,1,0,1
1637,1198.1346212499577,11,0,0,2,0
3116,26.123206404197326,4,0,1,1,1
4091,2943.9248100740433,22,0,0,1,0
3005,83.73818652116069,12,0,0,0,0
330,3535.900264021872,4,0,0,0,0
3641,1557.3949806663275,14,1,0,9,1
3895,1500.7865946187296,23,0,1,0,1
4108,2438.705122754845,20,0,1,0,1
1342,3925.943199912984,4,0,0,1,0
3664,5717.030489265941,4,0,1,2,1
216,1567.7631941833474,3,0,0,2,0
339,326.58724013648,22,1,1,1,1
4063,4217.8383577618615,15,0,1,5,1
2709,83.04451756717866,17,0,1,3,1
3153,3293.6272328141163,9,1,0,1,1
1751,2281.505469087297,19,0,0,2,0
2422,4702.030399865594,2,1,1,2,1
710,4555.066070461649,9,1,1,4,1
3727,109.23781609894851,12,1,1,4,1
3643,1880.3801551431627,23,0,0,4,0
3994,266.31196658331106,22,0,1,1,1
489,163.43688063788346,2,1,1,2,1
47,1189.4188691351978,3,1,0,0,1
3360,205.38934402122004,12,0,1,0,1
4874,2603.1887829094217,13,0,1,2,1
4807,6943.7146736968125,3,1,1,0,1
401,1686.0013493791973,11,1,1,1,1
3991,536.200428096681,15,0,0,1,0
3158,3705.649868351883,9,1,1,0,1
4346,3836.052340805359,22,1,1,3,1
391,2639.410680122806,23,1,0,2,1
3854,1909.7106816511814,19,1,0,4,1
4431,4046.7645573959157,23,1,1,2,1
629,356.55950858097276,16,0,0,2,0
4233,5364.768602980991,6,0,0,4,0
2931,5882.607468376507,3,0,0,4,0
1522,4111.3308773796625,23,0,1,2,1
827,577.1303504417903,11,1,0,2,1
4823,3906.370505476001,9,0,0,4,0
1501,1376.8694506297627,1,1,0,1,1
3295,1807.3919467564078,13,0,1,4,1
2420,3672.6848358588286,7,1,0,3,1
935,60.058485525861265,9,1,1,4,1
3043,901.7910105949843,5,0,1,2,1
4498,3382.3089606089857,22,1,0,1,1
1467,3363.531073944458,22,1,1,2,1
3562,3776.821730977104,1,0,1,2,1
615,370.7706510225754,13,0,1,0,1
1183,2447.579867404669,10,1,1,2,1
3224,316.8273012913134,1,0,0,0,0
2668,3075.1464207487666,3,1,1,3,1
131,562.4088739571605,5,0,1,4,1
2984,2677.4306417449097,3,1,0,4,1
4279,1213.944908198798,21,0,1,1,1
4460,8575.392349680202,4,0,0,1,0
39,1734.495631437828,5,0,0,0,0
3960,2002.495881426666,8,1,0,1,1
3588,918.2492855169265,21,0,0,3,0
921,2652.4327305566335,21,0,0,4,0
2770,1365.940844171387,15,1,1,4,1
4112,36.463658886256894,10,0,1,1,1
493,1875.9564179341914,10,1,0,0,1
1132,3549.32795205788,23,0,1,2,1
3522,540.4749562246931,20,0,0,1,0
311,499.65215735051993,20,0,1,3,1
739,1877.5133391783756,9,1,1,2,1
3242,3407.2694651871398,0,0,0,4,0
546,574.3519686548332,21,1,0,3,1
2462,5384.23514174786,16,0,1,2,1
4347,5245.232443843839,7,0,0,1,0
4855,447.629232625769,15,1,1,0,1
1805,612.4645694888286,5,1,1,1,1
3213,2411.9416711109375,13,0,1,6,1
3811,6062.018880850874,1,1,1,1,1
814,2474.9398326747623,8,1,1,1,1
4125,1177.2141820731788,3,0,1,1,1
2033,370.254208753002,18,1,0,1,1
4573,1236.1159613396132,16,1,1,1,1
4414,1866.7099629523502,0,0,0,0,0
245,803.7987028329602,23,0,1,2,1
4844,1427.7523841313775,1,1,1,2,1
4793,279.016444285742,16,1,1,1,1
272,1203.6466147398341,1,1,1,2,1
3512,190.32718274288717,2,0,0,2,0
1772,100.66908711207088,3,1,0,3,1
1263,3893.1795783072444,12,0,0,6,1
2425,459.0315823222966,22,0,1,0,1
4362,1712.0633143258851,11,1,1,1,1
921,322.64578045242763,20,1,1,0,1
3431,609.0531515015136,4,1,0,1,1
4436,896.7642781506338,13,1,0,1,1
4485,310.21395869964556,5,1,1,4,1
2625,94.1041747241365,0,0,1,2,1
3761,4193.741943409239,15,1,0,3,1
2051,23.80680218472918,5,1,0,1,1
3501,126.56338593564567,12,0,1,1,1
1166,3270.25168886913,12,0,0,3,0
376,662.5946422117142,10,0,0,2,0
2034,2566.1785013856156,15,0,0,2,0
146,316.17692696986256,21,0,1,0,1
4389,541.7331602167658,13,1,1,0,1
432,1700.896044668639,10,0,0,2,0
705,8954.581205205879,4,0,1,3,1
2633,152.5625999689208,9,0,1,1,1
4495,1023.5007623841701,20,1,1,4,1
964,88.07299853063205,14,0,0,2,0
2235,444.35414365195453,6,1,1,3,1
2042,4760.466920280875,2,1,0,5,1
1829,202.8700250510086,10,1,1,2,1
2109,3887.8072262501837,8,1,1,1,1
4069,391.55108574909383,9,1,1,4,1
